AF-endemic,widespread
14692.3506388324,15901.7098719006
17144.9628967587,16990.9431091459
13702.1086868166,15680.7824055309
15443.0294507622,14681.7147804845
16339.782027258,15659.6011312757
17093.4814814548,16871.2082703894
13922.971335612,13657.1562948261
15125.1797429014,14950.987872235
15218.4035274235,14690.5609921578
16409.8974315882,15636.87095634
13923.6428506454,14970.7099485579
17819.1345862594,16776.6483529055
15602.5446522641,15926.2799180113
12732.9498082359,15264.2405271195
13032.7103751681,16360.4144181392
16238.9728984628,15269.1635581777
15057.4495165671,14894.5546654569
17210.9739481329,17002.5753534147
16765.0158018903,15580.6226762644
17532.6219139285,18201.206131526
14235.6231599914,14419.6020035069
16116.0560220091,16200.7125129938
15529.6748005076,15784.5989515344
16191.3612191591,15204.8763651443
14890.9046344986,15553.0918207042
12546.7558698287,13050.6100680102
16548.789733856,16483.2780136201
13892.0892846845,14581.5389934465
16238.8915977968,15414.4523796677
14487.6289818575,14133.6961287864
16548.2559633318,15684.5527053716
17103.5725081648,16405.8673164218
19805.5559374121,16738.6538354271
16005.3329827342,15573.9857665343
14024.0116676353,14893.7356212547
18154.0400711958,18263.5049616609
14435.8157765698,15799.5642766075
13089.1143584194,13059.5199776397
15257.551745118,14657.7358141177
15839.9148904031,15202.907945595
17221.4914289962,16491.7647502545
15319.0019308629,15344.4229047072
17234.1023775654,16924.5598178996
13043.0673510636,14687.1933144664
13415.6575989394,14358.8457183977
16342.9151809703,16313.7264143381
17363.2139522929,16362.3565724414
15543.5357740768,17673.7216094426
12197.5303455455,12313.4299162026
13936.3902105268,13709.3440135431
13154.7079412765,13771.8186056555
11565.699415281,13517.0122988774
15661.9680931148,14656.9073962999
15940.2603999289,15238.4123255908
16878.426666235,17445.1904062765
14157.8668226054,15569.8805399884
18446.9128896197,17300.0341706346
13233.5210606111,14782.2615467013
17046.9915443513,14170.8500599536
16293.4681705214,17588.7412991451
16124.6406275512,17373.901620231
12928.923374668,15213.1956630875
16907.2700463526,15042.8652694971
14917.3898630001,14681.1157812975
15804.1656003161,16333.1169163367
17601.7717540485,17993.1501529434
14187.3047109844,14590.4684874948
17966.5542279976,16234.6803368731
15442.1218251313,14135.4729470822
12342.9819302389,14255.832416917
14506.58991018,14049.2127858764
13763.124529206,15862.6453669279
13900.389207381,13835.8765407998
17107.6333336001,16528.2728889779
14278.5543335402,14404.1741821513
15074.9523165711,14642.3419694494
15335.8284300085,14424.8481860229
16091.0470191596,14608.2718309767
15160.6618898552,14362.3052598463
17112.0981411067,17608.7484778387
16848.5967165547,16396.8103380553
14027.6115978484,13874.174266782
12431.2740974408,14442.373116947
12771.1021831356,14490.2343033126
15957.0952648775,15118.9505152586
19952.596946038,18152.2358295687
15908.5297450364,15579.3639542767
15560.6424642107,16214.1581274551
17691.8626824919,17320.0436237159
13184.2322509729,13538.7904229704
16071.8554088044,17258.6348862019
15171.954334984,13992.2586475274
14447.3127768355,13696.1914816363
17060.4196322834,16214.7337431889
15987.78155031,14248.9690284295
18971.4710663696,18351.6310498348
16153.7951373568,15818.4999524073
15788.2319214534,16408.7802150156
13312.5806093051,13908.1579815031
15532.7549032323,15873.7754006959
14584.6745689186,15026.1233775859
15916.378371081,16561.5589521229
13939.5268701657,16272.596248552
13010.4091894629,14713.7689954139
12402.5341246745,14314.0358515579
14398.4881017926,15204.4721689833
14748.2896340429,13662.8336917705
17588.3258679024,17898.4583283023
16855.6554123411,18235.2632715912
15946.7378624978,15308.7813491091
18832.9104981481,17282.3352541468
15210.126232821,15657.0262170721
15242.8588771308,15804.5744108575
12855.6457296741,14490.4515522417
15242.8149953205,15479.9001953321
16166.9755132309,17138.1786175114
20107.1995621177,16671.9555161084
16456.3245735805,15995.7498119576
17059.0667470835,15759.2924176607
13876.3569565371,14771.4824557936
13792.3027426854,13125.7366922941
15721.1768444436,16209.0004756766
14246.2433844414,13796.4060985664
16327.9058003365,17905.7509594546
16296.5887569731,15826.2758713539
18867.6234963479,18609.8664064409
12733.7316556652,15584.9492393094
17897.5691804485,16015.2807916907
13542.1069898073,14970.4493079784
16781.2324725489,16333.5003465391
19093.2015413745,17128.138421237
15841.2327075159,14835.9347083063
15087.701446611,15236.7627245958
14770.9450284582,14806.2670306751
14806.2774301732,15396.5075888761
16744.5782020228,16920.5603617159
17456.3130015032,17268.052615435
17080.2540717407,16876.2975734734
14304.376798787,15464.7144061724
16043.8885354583,13436.979741617
16569.3231163531,15088.9603406264
16020.1061624372,17052.3232800073
14274.7422900796,14432.4375803152
17614.6867564416,16474.7368007193
16270.699751046,15412.9888757938
14372.7858105081,14055.7807993135
16196.3470753248,15395.2975328861
17675.4870914098,17643.3852338982
14006.0822567875,15839.9543947921
15110.7543814159,14147.6780861384
17160.427660099,15842.0208498391
15709.8612367997,14073.5935839362
13489.9496271919,12493.8429146316
15018.3476319567,16012.6404210178
13340.0272789805,14482.1875667369
18860.4596626786,17968.3161661466
13253.1107192316,14056.7807637255
16942.7806450256,16918.1615074591
16235.0981821162,14939.2493903317
17384.7656204206,15395.2689249398
13652.7536207499,13812.906832391
15857.6787930781,16294.1298767342
13997.2498840978,15819.0983661052
17885.129128385,17578.008539978
14770.9694584572,14681.3534616152
17470.2354829857,17248.9863103926
13698.8307473145,13817.88397223
14096.095001404,15657.0755760189
14407.8550934299,16742.6993045966
15663.7146790378,15728.1043189038
13106.4568675013,14873.3630920016
13942.8281583803,14386.2595625185
13551.2604875498,15617.9092571031
14268.2241127631,16410.9281999458
16520.0768069193,16663.9298378762
15552.4816743563,15112.9025341928
13632.3706048052,16115.5242813717
15011.8102039375,15674.3777154704
17114.6902646297,17530.529392278
13249.2787126267,14202.7275237562
17674.4508888561,19319.8221530111
17695.109214795,17633.2654001335
18622.1614470234,18168.5711420197
15438.3402274742,14246.9439820793
16426.3331749674,14671.8689202365
17387.0501297514,18067.7220146999
12399.3667389702,14550.3517596957
14073.2836421878,14061.7577920217
15769.6914740387,15870.8603276209
16403.3575006051,16316.8713887657
16575.3923722961,15532.3875272297
16793.3966734121,15434.1719603182
13925.7846434543,15613.1474841895
17464.9923365787,15675.5094265239
12484.9416883457,14679.9829867664
15603.0463383701,16114.688003346
15638.071008782,15957.1858057644
19300.2079220211,17583.2216571664
15912.7040650657,15565.2890605163
13316.3957260467,15262.568095184
12335.4318363549,13404.8305883287
13306.6957099758,14932.3054122338
17301.1958217944,16067.2185053616
15950.7007304135,15201.2629285905
13219.5328762233,14957.3829288134
18183.8690708731,18063.092437055
13654.6289048924,13639.1297170051
12210.8098219791,14285.4020519928
13366.0719278638,13814.0040422268
13919.6709161719,14047.8905638222
17539.450633903,15869.2674441141
15264.553540817,15450.9304251957
15402.8758186536,15708.7210637671
13894.4992415486,15207.6111397911
15349.808526591,15580.5128374641
13980.8297320247,14877.3944454189
14368.3260312833,15345.1064931111
19216.3333764403,18657.2005210295
16970.0421111425,17009.2832306829
18104.4379381073,18319.6846109036
11652.1177194153,12756.3177369363
15492.4641743387,17015.3079822975
16500.4423378034,16376.7677536083
16762.332630751,17231.9872283915
16009.8322684626,16990.4785920872
14196.078917512,14265.9759714364
16980.8513382417,15860.5163983954
14763.9840637577,14828.4207652519
16942.1302163651,16219.2915391107
14892.1554932391,15553.5829431078
16261.8244794277,15492.5147292624
14838.6838916719,14994.2232015239
14401.9393710672,15679.3427589607
15360.8875146702,16362.4518247013
12492.021491296,13959.434287547
15232.2038442823,17089.304025399
14987.5928920983,14696.2235993726
15262.6810379078,15448.3547107132
12109.368376664,13270.9414730109
13087.5618058613,13362.8607375904
13045.0642711488,14317.5770335596
13057.6143069935,15045.5555333339
17155.5859302991,14814.5382786981
19345.8642152972,17406.849770089
17413.9095082326,17669.5048980008
13522.4067195162,15091.4551126527
15641.8773219113,14751.982292936
15243.6621293002,13337.6562511456
17174.1245488245,16166.0161138362
12176.1314024987,14034.4080399758
16706.6904442271,17127.9205179106
18347.8027748482,17724.2362736008
12731.651848319,14799.5153996525
16274.1607986094,15964.7122999148
13781.6902368632,14069.2041272759
15230.6992412198,14493.8242872833
17809.4528651176,17374.9910321593
18705.6738814201,18176.1909309587
16578.8989638431,17179.8607749988
16932.3953926647,15060.556641873
13743.6816060132,13185.0068104039
16300.310509359,15784.5729433655
13625.749519499,14962.5293389354
17999.3207566691,17831.1392503926
20012.1131377728,17980.2619867926
16195.9152132954,14758.2410319381
15469.602699572,18711.3616328414
15223.3591581845,15639.1092025435
15474.5439989223,14355.9525469147
16796.7105015597,15792.4453255988
18530.7144623364,18079.6511947979
11639.3215285989,14443.0764915108
16584.5162238992,17470.4817014117
15551.5669818366,15458.037003478
16278.7516208363,15459.900524608
14280.3989549751,12733.0124187963
14106.9271724249,15515.9581480076
16422.4545894732,15666.4582920899
15253.2650798161,16267.6682732999
18131.520022953,16427.1644186744
13377.0222089198,15328.5898701061
16428.9715572099,16113.9295034888
16627.8469052174,16641.4766223796
16047.1590784314,15154.7538297294
16132.799526005,17427.9505711746
15324.2784336549,16045.0193926386
15059.6799309665,16088.6939895945
15892.8899570401,15393.1408010435
17546.0463771168,16173.5629297975
17614.8069620899,17359.8682195844
12999.0888564233,14296.0505669455
15921.3893719518,14026.9730615446
14605.6308275134,17124.2323268074
15580.6045477294,14106.0408134437
17194.5243329958,17088.1256261172
16187.4581105821,15391.5801717197
9045.3625788325,12524.9110839746
13865.9855047879,15362.9274337801
18041.8864638413,16285.6987730235
18883.5128847739,15214.9937242234
15282.9195044596,15730.5083483658
19789.2298635809,18387.2984644058
18003.9460972583,17099.2344603726
16531.0710338412,15427.4769780553
16776.3406747741,18157.6103713943
15429.3515287393,15337.3647724996
17576.9360545795,16389.9844615152
11247.3442398474,13925.2118977858
15415.0301002862,15497.9545675552
16588.1229407369,16103.2966364649
10738.9040389014,14133.2774130071
14667.0135643715,13145.0926949699
15329.3724906638,14202.3548391883
16628.4677468774,16659.0847308865
14727.3671320059,16103.5757445763
15514.3101604256,15346.6063225231
15854.3049587785,14560.0662068887
17667.725686743,16989.7760053992
14597.4808620475,15639.3645847996
16509.7383057059,14030.4334140392
14613.8301441926,16259.5063021844
18745.1423567811,15309.787104014
12704.8514364737,16162.6522005845
16157.4073428976,15487.8764421839
13094.2396594605,13451.7249038425
15978.7039412716,15630.6570592909
17978.771778594,15906.8461537028
17523.3361969624,16548.0727030718
15950.5220868891,15580.3416379775
15004.1314571772,17522.1333486118
15689.7910922561,16980.3459253155
17362.9261972657,16141.9768488954
18947.0137714893,15388.6165810289
18028.8709193596,16580.8616461045
17911.031898477,16443.9356610789
15441.2144374404,16143.3560885976
12181.4941320491,14769.9223668842
12776.2738967543,14248.2387715973
16797.6621995338,15642.0986583568
16605.4671645301,16044.0964278603
19321.8865311693,18018.4459678594
16293.0245168722,15717.3186290083
17505.4331352011,15362.9331391715
17726.9286286401,17080.4557636634
15133.7889002371,15653.8275046589
15683.6892446808,15153.075221091
10118.5118016694,15267.6233774451
18056.5988503991,15838.4065280499
13793.7091890233,14350.4849769271
16571.6839675568,17067.0910809598
11358.5431869896,13640.2836075546
15210.1117590084,14498.4026896281
19783.9260671709,17522.467299239
18367.8710697043,14690.0812914158
13483.5019083786,16526.7506136744
14029.2301136434,14227.1084469479
14708.8698333145,13662.623798499
14710.5774485537,15842.2605009169
15229.0450436402,13267.4671054875
16521.9337087774,17193.6723376199
16196.0277525669,17183.083761821
15505.4908574567,15738.41544
19395.3742452949,16705.3345704404
15306.1654278933,18095.7265012502
16684.5020768486,17057.5078526202
16537.6409728044,17545.5236808329
15743.2917979932,17050.9117166416
15248.7985105767,14930.4234495508
17214.1008655386,16605.3298078137
15534.5223857261,15063.5381793942
15946.9205190854,15789.306788993
13036.8239912294,14059.1730427176
15409.6857566642,15318.484218689
16451.5187727624,16273.1672829842
17016.8602076948,15166.308517786
15915.9655124031,14493.1828163418
14694.9562664994,15072.4920728308
16266.9443635046,16815.7080594844
16295.2156651328,15466.7759206036
15731.7669186742,17124.5400154773
14189.4015608427,15493.8145604147
12681.1206666389,13141.9556875005
16269.5374845042,15541.924758768
17200.0674070149,16806.5506604941
16069.8397909251,15888.3727081837
13393.798573758,13687.5342539034
16310.5166797092,16585.1339173745
16167.5973879484,16192.3585168023
15307.0902237096,14632.4984276689
14653.1290501678,13757.290514589
14431.6553405984,15507.2352317188
16385.7340610825,17918.4212334635
15108.0175745834,17155.8575394747
16439.7273034542,17870.3716580084
13840.4382962745,12885.373854232
17385.7113587529,15944.972560979
13381.4036739521,13588.7753193275
15033.2235864121,15613.7937537649
17906.5714989814,18501.7276867493
13259.1026356044,15292.1659872429
13877.4898198445,15694.603657477
17723.6570725068,16773.5250811065
17610.9482757914,16900.4065092477
16603.5551558236,17207.9190273831
14342.7874719414,14427.37779131
18586.2909364803,18263.072725826
14041.0193448428,14204.386594081
16597.2090235654,16534.2096794962
15790.9725705438,16417.1008938088
15301.7602085462,16239.7691990995
14597.9470733055,14340.2866088042
14944.9189232558,14133.3319511978
18261.0902208676,17423.1561529514
13985.3008602984,14565.676153286
13934.6921240864,14975.6881712192
17171.1825769831,15652.9041188524
16127.5530612206,15188.1143339101
17322.6936910219,16578.7858560683
14528.6265105956,14017.2161251427
14717.2318399471,14576.0761636757
13871.175567477,13763.0726346497
14748.5504524697,15393.3964441926
14141.1840874135,15502.6409861308
17915.5605275308,18828.3968466177
15400.6988610458,14541.1636317198
15692.8598127276,16356.3693340545
15872.0963381553,17191.0899062972
17316.1177180061,15834.8727008214
14930.659436505,15212.8006941249
15511.2147727405,15280.1985368438
17374.8212030778,16839.5468447706
12783.5885083246,13872.2423738974
15420.0477767804,15223.4815480897
15635.6955117138,16890.6018460399
14352.8613583296,14171.5374907794
15584.2885568652,16191.6398258126
16607.8402630503,16198.7342308235
13032.3071092153,14235.0817175157
14686.0684317016,14465.135698375
20404.4474172589,16935.7333274192
15516.5312989119,16805.270366965
15335.3919949192,15097.3956182468
15491.8049324964,13568.3197046483
15251.7759462668,15917.5469306739
18260.8644719605,17421.2984072124
14799.0899277816,15567.4161942716
13423.8366101552,13360.6144378639
15105.3836054846,15739.9735338627
14913.0117006998,14182.6993668943
13064.5963637008,14559.7967442251
14196.6495050302,13833.9194501307
16282.2344111741,17634.2188833242
15286.9915305458,15974.7505374876
13618.5239943722,14450.8639706245
16314.9193946068,15553.2504116619
10626.2061334435,13930.7054538316
14917.7029535284,15790.9901461323
17087.7794800765,15237.1184073666
13042.1345511766,14662.2339115084
19699.2723840891,19548.0205035678
14823.4818227224,14003.6650600369
15399.1555469877,16443.5453166527
15366.1871291708,15144.4674498431
18276.7258032723,15926.4408602511
16820.4152947621,15429.5388668646
14019.2604476011,15602.33898411
12747.0977098655,14108.1671468617
13697.9878770077,14614.7344398368
18488.3114495651,16208.6252063312
17209.8362059064,16658.0161678782
14015.7654973873,13889.6489362781
19368.088049701,17752.6133607685
14320.9066199015,14441.1540035615
15702.945732031,15038.5772020451
14521.0511120296,15545.8399174836
16686.5017966778,17156.3093341706
16209.9329038763,16382.4568520939
14242.6599581632,17762.4346625768
18334.4677524469,16914.9101776593
15489.9016742925,14949.0385998276
16232.7688397475,15689.8943057807
18986.2082298894,17133.973272376
17238.6990192478,16837.3091437505
14704.1357398028,14521.73495834
17022.3998573986,15741.6331084923
15212.868689005,14549.6452326812
14280.708305239,14229.456927994
10949.4907131046,13964.1452959545
17375.8787795305,15952.574732537
16571.3058572619,17152.9932951515
18843.1828923652,16455.8851237844
14872.9614180528,16005.2568482825
17724.4972331485,15905.6452254612
15085.3381679979,16074.500015537
13961.4580628208,15047.3507261657
14897.1479412721,15777.56991336
14512.1069592148,15560.7742423216
13082.2968516559,14493.6945777898
16479.1892566445,16976.551397093
16074.4630761819,16449.4718693762
14703.9119881631,17153.1855290237
14433.6278835132,16303.8857862617
15473.7332828605,16258.126853334
15320.0188634533,14090.7942422533
17863.2832069661,17045.5392852199
15884.6517764291,16011.3033517161
17306.2899748112,17019.6533228006
13877.129601072,14267.4048298331
17293.6708218245,14618.320540289
19996.7013346209,17154.1775267209
15775.6015163459,16757.3753770335
13630.1210223939,14284.096621185
14558.4373624672,14172.9738966867
16000.6367122819,15063.6638598949
16554.909949979,17052.4200101497
16505.6708992761,17541.7124862271
16074.1507169514,16474.7329920742
14663.2223058632,16114.654450758
16190.188173074,16042.0282160033
14814.1218596676,14057.1530120074
16968.2918190493,16059.4626780854
18440.6481045114,17105.7916058817
15363.8046115957,15977.2120232047
14249.2480439554,14226.2088733802
17488.6849515499,17369.888921095
17620.2571947876,16616.6684145113
19098.6642489892,17495.6406596758
15314.7175545417,15170.6219510688
18431.7282944531,17545.1421868441
14650.7901269124,14713.0455734122
12225.8441548214,14432.001117748
15193.7813352329,15389.6142713148
17433.0834716739,16373.936078949
17992.4664516085,18259.5243137724
12586.7717511151,13904.6207069659
14222.3779216176,15512.4607492819
17391.019300559,15945.419542705
14457.0921237267,14977.9137069793
16123.0923833929,15270.6850590147
17310.854670406,16405.1135712216
12889.289370749,14225.0719639036
14838.4109033413,15610.7852872836
17368.5286762177,18132.8532703739
14018.6656659017,15765.6464127164
14716.8159920859,13547.2792584828
16733.4304540562,16937.267295292
16374.1282881328,15964.0713397495
18181.4266642164,17812.6613688269
13892.0033333412,14722.4659385022
16068.3966342582,17760.493744139
18168.9277311468,17282.3229603415
13421.9142214578,14795.2817406166
14485.9624349781,15043.4803809221
15514.8260279408,15039.7739385023
11562.9344540911,14117.2839324847
17748.575133188,16858.5126155517
14546.453804342,16344.549780471
12415.4111588732,14660.1413411346
18570.7047014134,15177.0627501476
18498.9783027713,17727.4699072094
17071.2267740867,14217.6758061222
17071.787805968,17600.0710798025
15111.2238349168,14884.9708549805
12118.8145197389,13851.5048717593
18597.7436302163,18086.6897562597
17778.9189261331,13539.3488894072
15941.8920265913,14475.0143176849
16344.2578200081,17569.1268008696
15148.5959941055,15308.9103069156
16817.1182419177,16491.8898454366
14732.4606088771,15653.6174168755
13407.8822863525,13372.1335245865
14631.9490929702,15304.5506768159
15229.7411386259,14968.3618645749
14802.7528850638,14316.5506653025
16141.0841664463,16697.1318322564
15667.5411578319,16154.0955140747
13943.434812919,15135.3572897196
13605.9531576225,13924.7023153354
14755.8750909949,15662.7353846361
13797.6488658032,12996.9882589581
14603.1558400694,16384.8817782721
17927.1736927232,16549.5552863004
19403.9881311682,17707.6945349797
14389.8280331016,14210.0430180192
15285.1724375208,14862.0730856323
14169.7464705952,14811.5815636903
13785.146277382,14939.69519396
14857.6727249205,15324.2977598649
15251.781582744,16137.697733958
13136.2613309229,15046.963768529
13754.0168375281,13327.1976745457
13083.6575049606,12627.7034355073
17458.8451694413,15914.4333811905
17302.8059073667,14971.4744109557
17622.9899923809,16704.4077811274
15891.7402299221,16911.6396891121
18183.5140102181,18369.1123362402
15437.6292278389,15273.8093291742
14832.6454989837,15388.5051902427
15363.5646435953,15906.206125348
14568.0114815194,15649.266062695
15638.2005588992,16804.4758865825
12863.9186212119,13164.137560411
15194.3052642266,15513.6404224218
14678.6806332581,15478.7063486371
16467.4489259367,17077.8700155997
15933.6777615559,14971.6192244259
16766.2144110531,15165.7898765443
14968.604720884,14751.1960429932
14969.6545639073,13007.5754890697
15468.3935515993,15900.2078461443
15805.2766818764,16619.130886608
16507.9975594106,15401.1159509678
16701.0897266987,15272.195155954
19675.9534423608,19182.908775169
16157.98012332,14627.7352075365
16760.6693128628,16083.9334627153
17544.4786240386,17342.54871369
15072.4307695721,14127.9819421723
14174.3745476196,14520.1717582743
14724.1740473495,14658.9009794247
15395.371692099,15780.8918686335
16243.382548832,15448.0044881975
15105.3915988547,15879.2234109874
17944.3761302233,17139.1779490732
16683.3220186019,16361.2250623862
16449.5659298925,16261.0250228841
15624.75737904,17107.8369576143
15490.8811939837,16749.2703054434
16694.3255885166,16046.3089020052
14812.3778366718,15294.1182547359
17545.4854248467,17499.9985188252
16785.4735605791,15565.7570374696
15208.3177015093,16056.8408438402
16367.5914545198,15201.8918647382
13488.6996546183,14012.7399439521
16833.3198376992,15696.8216806642
17562.6943215096,16316.6936230953
17753.4174719562,16101.2614488001
12982.4024312396,15184.9066919832
12634.2281063215,13939.4645047748
12255.8159599095,14607.67693872
13494.4554840884,14288.5142083526
13913.6389943404,15123.2837996044
13390.907239822,14305.6789598281
13929.889650331,15732.713325511
12235.979819742,13122.9265507527
17210.6679377699,17140.3733331003
15350.0824118042,15225.7212017782
16680.5390545953,15933.6657406374
14778.7869823468,15483.0087485224
15056.2119468697,13971.2917730637
15456.7384591979,14638.2736630609
15243.4842505387,15689.7414435803
15252.483838462,14249.1039785212
14694.0276296667,15855.6192566205
13698.657129238,14759.1901897497
14402.9592913007,15711.224456435
14295.7791099307,15434.0958615068
16468.7705329519,15179.7409730697
14080.3278186568,14453.797610994
15576.2796405048,14476.3031125574
16151.1607319852,14625.4703115486
18007.5861898089,17835.741439122
16050.5189918807,15246.4535684276
16713.0053770033,15872.5689309113
17379.8036285535,15401.080864319
19587.1078163388,17808.6136111219
16585.8327820923,15036.5121582087
19634.5229587595,17369.6338550633
14174.3568681976,13968.7638342535
13987.0700187691,13953.4168672852
15555.1455099796,15343.0134244025
14256.1086069887,15136.1211882135
15265.4907039968,15264.0741756105
13486.5553152587,13981.6163669325
16804.6831273618,14985.2110439679
16085.5795913063,15650.9384829732
16029.3081111687,15594.2618534037
14810.3554117784,15766.7056773139
15014.0239817061,14933.219136477
15023.0956382846,13330.5349909535
17677.4188749428,17393.6168697255
13694.2773516771,14454.3141025894
14113.1767194638,13926.8584491344
15952.2222939978,15664.4818177107
17470.0175794203,17811.2946931075
14090.174160312,14532.3459083897
12600.8929317677,15107.5115308721
15074.3716515939,13610.1754240209
18043.1253893171,15736.6475399358
15747.8391217176,16475.4456450319
15914.2353104122,16468.9978977581
11766.4687635673,12820.7103678293
16120.5414137374,15519.9999714128
17848.400282328,15721.6141662402
17923.1318735795,15827.4473559783
19632.7207842928,16911.6197098249
13365.0026072187,14649.4713616174
19004.1238283017,18983.859067369
13950.6535484504,14379.5815842898
14229.3206275535,14643.9165113767
16967.6170760387,16425.0652424672
16345.5002014386,15258.9784822436
14641.2696033348,15508.5550774958
14320.1442012864,16202.6440760315
19252.4555860549,18443.4269930509
16727.7312895292,16611.9507646355
12896.4445267771,12706.5867097628
14272.39929147,14635.6923418348
14915.8296624961,16991.2392231384
12172.9830112208,14974.7817054701
16071.0304919879,16404.9775775462
18339.7472568604,16695.3666558125
14565.7830278701,14045.6009254635
16026.9179208627,16962.2469358439
17314.6111913873,16964.6166842381
13999.7747123787,14740.0418925271
15671.1176859254,15754.0475754086
14424.3798098453,15884.5185395113
17927.9602068338,17056.769425115
13636.5036260571,15290.6223729028
14495.931535482,16085.4683673514
13948.8577906101,15086.5317861058
14015.4152979902,15037.0756934129
15260.6957651227,15725.412663671
14790.9878335199,14684.9315399534
15218.2643809189,13908.1303462657
14433.4788438033,14447.1764779492
14628.2167993235,14044.9714641898
14547.9711339571,15611.3499052131
15353.6213390655,15510.2980638853
18014.4386299402,16404.2522206491
13560.6240440823,13924.0157738241
15119.742183278,16863.6920924204
17464.1972272324,16346.0920723197
15228.1636820773,16991.9056594193
14205.0598260881,15764.3435966615
15487.7349883613,15436.5094182411
13338.4312231965,15701.767619078
14547.7816030344,15679.4777213007
12144.5207748828,14373.6396376406
16906.5251425942,16620.5689575841
13426.6890460487,14019.1459158503
14244.4304005425,15042.9772655215
14062.682736909,14208.7913731466
14712.1747123135,15223.5467051627
17800.6918731311,17816.2842846885
18109.645865852,18136.1824804889
13381.2646648389,12847.1679058025
13876.6656020762,15196.1590296494
15352.8597599802,15769.3494366404
14870.4807789711,14253.1980914588
12243.0152547253,14420.0503709421
16905.3044518593,16574.824800482
15799.97997943,16483.336843477
15329.1133672913,15066.5157097045
14922.607222495,14858.4388340405
19410.2454637432,18539.2275019265
14052.3275573219,13341.6434894082
12808.5351363387,13488.334321949
14118.6469035781,15250.185304437
16849.6060452613,18782.0037228224
13142.5114896428,14348.492107521
12503.2171288868,13023.1396578106
15617.4833672782,15266.7339455272
13911.9646971956,14670.3896603783
14910.3682696593,14937.5504070548
16393.052170913,15181.8616575822
10880.9717515792,14246.3498385185
12309.1921818207,14410.2614667216
12162.0275191639,13875.5842337879
17646.0211252242,16848.2811923885
13936.1813477346,15196.5607198054
14335.3538347468,14243.3326070931
16476.3539495909,16173.7303360798
14232.6091705416,15782.593370901
15837.9737606762,16444.9674582954
13565.6364406748,13967.3188508083
17109.0319835064,17438.2399465223
16391.2036773965,15361.1065360648
18447.1094160358,17062.5319484513
14959.3763465765,15526.4123646759
14076.7227533616,14606.0521488721
15276.5989500832,14666.8479561543
14711.234901382,14360.3960962924
16550.6403225537,16225.5022541753
15445.3133545016,16561.8503660403
15036.5868945147,14760.6637459149
13843.0290072675,14608.896396857
14192.4846414427,13471.6793053063
12993.831781009,14258.7455005951
15033.1209108984,15207.0432766122
19627.772954322,17755.4205275304
14099.1822825079,15197.9523332004
13630.7871245021,15779.579393403
14945.3967872499,13878.6375996558
14464.6248749187,14981.0798644096
15830.1860472542,17124.9908462059
16577.0420034055,16566.67913458
16793.5029202053,16612.6866181504
14645.5905327814,15271.6686311625
10822.1306700342,14085.7526106792
16517.4129302527,15388.8486294407
16708.1575946203,16000.9565285017
14446.1119292505,15418.305029137
17386.0172729384,16304.7459077221
14536.5634233378,13893.6025675842
15886.4381130965,16310.0779937614
17165.5417238179,17308.0515867173
15270.0311926914,14894.5811830523
13563.27505669,13804.8373992467
13456.3513138516,14668.9559508688
16998.3281427573,16120.806229736
15960.406300405,15525.1798487275
16965.5378272583,15978.2636575217
15639.4839531642,16173.4139874657
17410.1514444203,18316.8317953998
15918.3602256309,15686.5057258332
14288.3294362483,15364.3538409674
16446.8218231474,15981.109306777
15489.9629962543,15996.2288157301
16836.240293157,15521.3124191964
14854.9763050605,14119.1597660494
14007.6219455197,14594.8409555224
13956.9449205691,15007.7150511513
15453.9147179112,16034.3652742308
17161.3884399462,16831.5166210393
16104.1456689898,14731.9589810967
14831.0416345503,14859.447399422
15497.9793348908,15648.647703621
14560.0167031748,14490.6249134709
17010.2088877804,16545.3057783638
17293.3619843834,17681.7358310078
18555.6276222208,19409.5132505585
18263.4831354686,17686.3569973276
13773.6839496958,14178.4239532968
12377.5624772851,13293.688184334
19223.0434268677,18690.2724543518
14019.0371852165,13550.5397833233
15386.0530772496,14902.4907653352
15478.2390594592,14992.5563461788
17176.7692530375,16120.526409691
16934.7789576115,15798.5854538496
15891.3104426714,16901.4556082309
15181.7799615863,16082.1902459127
14308.004832436,15853.6507758001
16580.0865740265,17433.193813282
16625.1891693734,17097.0989507981
18365.494985362,17638.712565516
13290.0801366744,13671.3633302457
17009.458489958,17850.3510483919
18319.5950603746,17633.9474331851
15503.0084991798,14888.9855525392
16770.2968727331,16589.5024437488
17538.5755914016,16535.2465731357
18717.344060231,17432.3766588368
15917.486041013,16893.8235810791
13665.9716064942,15708.1823192102
16757.5721500359,16907.0966276343
12923.0110032098,13094.7965037803
15162.1287751527,15109.0346112996
15981.3884849785,15234.5274285413
16143.8458154134,15388.1169431322
18011.4574278719,16810.4738349617
15998.906953048,16541.5805965581
13254.3149973545,14853.4928926778
14266.2076827921,15010.901384789
16575.8869931016,16815.7852673687
15915.154210022,16154.8684390131
14284.6960090654,15109.239100263
14027.7663313063,13938.2567435237
15476.2226421936,15642.1386222904
16302.2227084454,14807.9487615199
13957.6957128731,14466.5027739495
15822.38530504,15885.4390791125
18058.2299900323,17811.7979438341
12895.7307673325,16462.2983691833
15725.5560225173,15170.4345633808
14264.8172525787,15309.8760315801
14024.9579826488,14507.7023414185
14403.2482169656,14137.4241645989
12949.0464628243,13884.231112024
13372.0188746139,14636.5750207514
18120.1541769806,17077.7582353768
