species,sp_area,sister_area,intersection,union,minimal_area,divergence_time
albicans,1445.58010448276,223.506694505,221.03106713003,1448.05573185773,223.506694505,1.15697
alborufescens,591.473098943296,1451.08555846836,591.473098943296,1451.08555846836,591.473098943296,11.37285
amnicola,87.052414282797,556.308788591249,66.068485313661,577.292717560385,87.052414282797,4.20684
angelana,1.767055992848,66.5742761831745,1.67187881504665,66.6694533609758,1.767055992848,3.88503
argyrophylla,792.671271121418,242.113481054351,242.113481054351,792.671271121418,242.113481054351,3.99444
atlantica,6.4763289624195,0.00732281347450042,0,6.48365177589401,0.00732281347450042,4.72628
baumgratziana,12.4207392180905,0.504037756833995,0.128354218645606,12.7964227562789,0.504037756833995,2.54058
brunnea,25.981658510634,234.025599444561,25.981658510634,234.025599444561,25.981658510634,1.31173
budlejoides,121.445776608634,62.5472936872186,55.2679776635942,128.725092632259,62.5472936872186,8.26073
burchellii,197.880388464257,271.299329071929,144.531657644139,324.648059892048,197.880388464257,1.8196
capixaba,0.358363024694497,12.5680496035421,0.322476273912866,12.6039363543237,0.358363024694497,5.08473
castaneiflora,2.31608698108101,21.748705899059,1.58282362656183,22.4819692535782,2.31608698108101,3.55871
chrysophylla,439.437973629708,350.993639826623,248.722301560369,541.709311895963,350.993639826623,3.79676
cinerascens,102.40412186849,50.7102515160964,33.215762482047,119.898610902539,50.7102515160964,8.69556
cipoensis,0.148545757478001,32.1339197321569,0.148545757477999,32.133919732157,0.148545757478001,10.97458
corallina,85.554227257755,35.92174769943,26.6685821411399,94.807392816045,35.92174769943,1.58549
cowanii,165.647868685813,556.308788591249,165.647868685813,556.308788591249,165.647868685813,3.96649
cubatanensis,104.60197156881,5.03597178949698,4.2227841076542,105.415159250653,5.03597178949698,3.98165
cyathanthera,32.1339197321569,0.148545757478001,0.148545757477999,32.133919732157,0.148545757478001,10.97458
dichrophylla,350.993639826623,439.437973629708,248.722301560369,541.709311895963,350.993639826623,3.79676
discolor,62.5472936872186,121.445776608634,55.2679776635942,128.725092632259,62.5472936872186,8.26073
dispar,362.19956747586,364.631696553736,107.225026800435,619.606237229162,362.19956747586,7.95139
dura,0.00732281347450042,6.4763289624195,0,6.48365177589401,0.00732281347450042,4.72628
fallax,880.168185059042,1218.64769670055,876.376610177593,1222.439271582,880.168185059042,11.67006
fasciculata,41.3232096035808,17.318656486335,17.3042374560036,41.3376286339122,17.318656486335,8.01681
ferruginata,271.299329071929,197.880388464257,144.531657644139,324.648059892048,197.880388464257,1.8196
flammea,234.025599444561,15.4658356942816,15.4658356942816,234.025599444561,15.4658356942816,0.52371
formosa,50.7102515160964,102.40412186849,33.215762482047,119.898610902539,50.7102515160964,8.69556
heliotropoides,166.406613263672,528.817027938429,159.620805661839,535.602835540263,166.406613263672,10.21515
hyemalis,65.1257260189065,15.6089102000108,14.706035892892,66.0286003260253,15.6089102000108,1.41248
hypoleuca,467.934125058159,1451.01287356229,467.917674509216,1451.02932411124,467.934125058159,6.19804
kollmannii,0.0301472451434983,14.06782035903,0.0301472451434996,14.06782035903,0.0301472451434983,6.50644
kriegeriana,0.277211206995002,16.1516728620917,0.277211206995009,16.1516728620917,0.277211206995002,0.97585
lepidota,941.279375675669,16.1516728620917,15.7079455088274,941.723103028933,16.1516728620917,1.20252
longispicata,280.078278686521,0.3649134797725,0.364913479772504,280.078278686521,0.3649134797725,12.35595
lourteigiana,223.506694505,1445.58010448276,221.03106713003,1448.05573185773,223.506694505,1.15697
lymanii,15.6089102000108,65.1257260189065,14.706035892892,66.0286003260253,15.6089102000108,1.41248
macrothyrsa,528.817027938429,166.406613263672,159.620805661839,535.602835540263,166.406613263672,10.21515
macuxi,81.9583158328725,792.671271121418,81.9583158328725,792.671271121418,81.9583158328725,9.5528
mayarae,242.113481054351,792.671271121418,242.113481054351,792.671271121418,242.113481054351,3.99444
mellina,3.17878382402901,1174.15975621676,3.178783824029,1174.15975621676,3.17878382402901,13.3608
multispicata,411.916632586246,1057.68557943686,322.33445743086,1147.26775459225,411.916632586246,8.96893
navioensis,232.624306036912,612.852281498213,232.624306036913,612.852281498213,232.624306036912,4.67637
octopetala,12.5680496035421,0.358363024694497,0.322476273912864,12.6039363543237,0.358363024694497,5.08473
penduliflora,0.0413728633524981,234.025599444561,0.0413728633524979,234.025599444561,0.0413728633524981,6.79396
pepericarpa,100.668968738001,234.025599444561,100.668968738001,234.025599444561,100.668968738001,7.94935
petroniana,14.8663300824775,13.51471299093,10.8914903353593,17.4895527380481,13.51471299093,2.15071
polyandra,16.1516728620917,0.277211206995002,0.277211206995009,16.1516728620917,0.277211206995002,0.97585
pterocaulon,146.082619752466,792.671271121418,77.7182381203384,861.035652753545,146.082619752466,9.90257
punctata,1013.78605669042,612.531065668257,517.84857558046,1108.46854677822,612.531065668257,4.78039
racemifera,17.318656486335,41.3232096035808,17.3042374560035,41.3376286339122,17.318656486335,8.01681
robusta,1.10683250486401,234.025599444561,1.10683250486401,234.025599444561,1.10683250486401,2.43207
rondoniensis,46.8884444458204,1057.68557943686,46.8884444458205,1057.68557943686,46.8884444458204,6.77807
rufescens,575.814895512998,114.378762537115,100.797320452955,589.396337597159,114.378762537115,4.32002
ruficalyx,646.556264675875,46.522019861753,0.817980808623724,692.260303729004,46.522019861753,3.50598
ruschiana,0.504037756833995,12.4207392180905,0.128354218645605,12.7964227562789,0.504037756833995,2.54058
sclerophylla,35.92174769943,85.554227257755,26.6685821411399,94.807392816045,35.92174769943,1.58549
secundiflora,9.416904314694,612.852281498213,9.416904314694,612.852281498213,9.416904314694,2.51147
serialis,612.852281498213,9.416904314694,9.416904314694,612.852281498213,9.416904314694,2.51147
setosociliata,5.03597178949698,104.60197156881,4.22278410765419,105.415159250653,5.03597178949698,3.98165
shepherdii,13.51471299093,14.8663300824775,10.8914903353594,17.4895527380481,13.51471299093,2.15071
stenostachya,1218.64769670055,880.168185059042,876.376610177592,1222.439271582,880.168185059042,11.67006
suberosa,0.3649134797725,280.078278686521,0.364913479772504,280.078278686521,0.3649134797725,12.35595
tiliifolia,114.378762537115,575.814895512998,100.797320452955,589.396337597158,114.378762537115,4.32002
valtheri,46.522019861753,646.556264675875,0.817980808623723,692.260303729004,46.522019861753,3.50598
willdenowii,15.4658356942816,234.025599444561,15.4658356942816,234.025599444561,15.4658356942816,0.52371
