l.y0,l.y1,l.xmid,l.r,m.c,diffusion
0.468644605041283,0.551623365141806,176.574926385989,1.04983119891411,1.73970490947541e-08,22.6146712288484
0.31283311128582,0.287845862759225,61.8058126001179,1.04991017111136,6.3747342438126e-08,7.9061906734121
0.472358660469034,0.558548519971022,342.888052130205,1.07037014431424,1.05492862654062e-06,43.8375258034284
0.413417259934846,0.458466630534003,84.8306068461611,1.09245397497395,8.3358454415729e-07,10.8663250401894
0.235782543449019,2.0617406873101e-08,8.94689529322143,3330.4227606005,6.76920204843827e-08,5.27977646008657
0.286798402327613,0.233108047095141,57.9161700099446,1.04899552452887,7.48444456221204e-08,7.40877986071624
0.391118540931651,0.445917882693351,78.6694465323457,1.0480708573399,1.07100653113877e-12,10.0771939561686
0.344360926149301,0.433424985720544,63.3649806340049,1.04765497992828,5.68954742111281e-07,8.12171392491672
0.310764484170857,-0.126156424681362,32.2167832847932,0.0668945644576842,1.13811823975537e-08,4.57124407910539
0.377636945432618,0.466187063787111,100.68946185181,1.04725900107114,2.0979480213062e-12,12.8971808080601
0.344141692482999,0.264603703590919,52.291484775917,1.0498341471395,1.18097716186622e-07,6.68610186173419
0.342649763036039,0.426546495388749,54.8856727613909,1.05052061160261,1.5507430298254e-08,7.01576571781759
0.375347742069619,0.505506394683527,79.0108936684822,1.05740763346354,5.34999517746797e-06,10.117256511989
0.309362373959853,-0.330300956066422,46.2037646251708,0.0884714413451635,8.25099479866396e-05,6.60284707718718
0.384177225357802,0.465240127769209,194.063466476698,1.09003640335205,2.12618869762575e-06,24.8476126983327
0.378617466813345,0.436894661578002,76.5678968679863,1.04086917148623,9.15659132304761e-07,9.80256805093811
0.320863132981936,0.403849160417665,57.2634812963132,1.05103817942999,1.00142228097444e-13,7.3309277066792
0.375290907203183,0.451620945835029,71.5642346502115,1.0489921969712,1.49316433537577e-06,9.1726932769038
0.316253361836592,0.410970547968472,80.2722836781312,1.0495533316863,3.24807825661981e-07,10.2855083067875
0.436676955908831,0.499901148712611,95.3741113832533,1.04999517562975,4.41550692203233e-11,12.2155239557022
0.407103181330746,0.472570703743033,85.213543392754,1.04995222972723,2.17363225183755e-08,10.9171003273839
0.389250273058905,0.443797752214855,90.2276712106133,1.05239147610135,1.81675692125518e-06,11.5494020912294
0.380089889313535,0.45056853009978,56.7010794186672,1.05740785951968,4.74438800296801e-06,7.26021232641828
0.408033403004139,-0.215259772682616,36.1796212869954,0.0677697213159176,3.83233564330121e-07,6.49469168468949
