species,sp_hv,sister_hv,intersection,union,minimal_hv,divergence_time
albicans,8.4861712646476,2.89207792400431,0.339686277036679,11.0385629116152,2.89207792400431,1.40623
alborufescens,7.77656904143329,23.0840591510708,5.56245275000065,25.2981754425034,7.77656904143329,12.54084
amnicola,1.48408568737576,4.48306222723073,0.063558273549283,5.9035896410572,1.48408568737576,1.02053
angelana,2.06649424323836e-05,2.20276507995751,0,2.20276507995751,2.06649424323836e-05,4.56164
argyrophylla,9.15273570448718,4.59373669125741,4.03107326856064,9.71539912718395,4.59373669125741,0.86876
atlantica,2.77475814868041,0.000154013087021719,0.000154013087021719,2.77475814868041,0.000154013087021719,5.75298
baumgratziana,2.44777972554025,0.35040435365309,0.177642318565076,2.62054176062826,0.35040435365309,1.45716
brunnea,7.94404591599686,5.402210813741,4.10477608274212,9.24148064699574,5.402210813741,0.48612
budlejoides,3.88485875004637,2.8489759844142,1.38092479756235,5.35290993689822,2.8489759844142,7.21399
burchellii,1.45785064857359,6.08679812399051,1.38372264949357,6.16092612307053,1.45785064857359,0.4309
capixaba,0.0140170078036509,3.77389842092728,0.0136381697549036,3.77427725897602,0.0140170078036509,4.30119
castaneiflora,2.41244771417391,2.91146862420722,1.41712173090844,3.90679460747269,2.41244771417391,3.81798
chrysophylla,14.0802912071757,3.66540554012714,3.26807506854139,14.4776216787615,3.66540554012714,1.29623
cinerascens,4.67358530022252,3.17410473727614,2.09033152607154,5.75735851142712,3.17410473727614,4.88183
cipoensis,0.0659493178188578,0.924552409011592,0.0642056519540819,0.926296074876368,0.0659493178188578,8.07731
corallina,1.97722065754699,1.69040058812894,1.09312878254295,2.57449246313298,1.69040058812894,2.81743
cowanii,4.48306222723073,1.48408568737576,0.0617423228764463,5.90540559173004,1.48408568737576,1.02053
cubatanensis,5.22350492566799,3.59159006478267,1.06123978700906,7.7538552034416,3.59159006478267,3.56231
cyathanthera,0.924552409011592,0.0659493178188578,0.0640506594327685,0.926451067397681,0.0659493178188578,8.07731
dichrophylla,3.66540554012714,14.0802912071757,3.26935265848218,14.4763440888207,3.66540554012714,1.29623
discolor,2.8489759844142,3.88485875004637,1.40825856675121,5.32557616770936,2.8489759844142,7.21399
dispar,4.28558343384231,6.16335654926987,0.718680731912012,9.73025925120017,4.28558343384231,3.1483
dura,0.000154013087021719,2.77475814868041,0.000154013087021719,2.77475814868041,0.000154013087021719,5.75298
fallax,3.033563671519,13.5487121927154,2.87523293603182,13.7070429282026,3.033563671519,10.15666
fasciculata,3.56574368494534,0.70331157545184,0.669511019145467,3.59954424125172,0.70331157545184,3.28716
ferruginata,6.08679812399051,1.45785064857359,1.36670966609816,6.17793910646594,1.45785064857359,0.4309
flammea,5.402210813741,7.94404591599686,4.10929676124734,9.23695996849052,5.402210813741,0.48612
formosa,3.17410473727614,4.67358530022252,2.08128470977223,5.76640532772643,3.17410473727614,4.88183
heliotropoides,1.55136291301647,1.57800553330257,0.912983029947024,2.21638541637202,1.55136291301647,9.22429
hyemalis,2.0437991259634,0.695297949864141,0.536739078978847,2.20235799684869,0.695297949864141,0.47991
hypoleuca,7.40609693296822,11.0490378188366,1.69059603980021,16.7645387120046,7.40609693296822,7.62664
kollmannii,0.000488979616988454,2.62551964977486,0.000488979616988454,2.62551964977486,0.000488979616988454,4.8642
kriegeriana,0.193681720461516,2.09171411716834,0.149040445867337,2.13635539176252,0.193681720461516,1.03573
lepidota,3.09301451751083,2.13635539176252,1.27649951898982,3.95287039028354,2.13635539176252,1.56749
longispicata,12.0982960233872,0.000157713917263078,0,12.0982960233872,0.000157713917263078,12.59335
lourteigiana,2.89207792400431,8.4861712646476,0.327714954497941,11.050534234154,2.89207792400431,1.40623
lymanii,0.695297949864141,2.0437991259634,0.536128454315617,2.20296862151192,0.695297949864141,0.47991
macrothyrsa,1.57800553330257,1.55136291301647,0.910407619425311,2.21896082689373,1.55136291301647,9.22429
macuxi,1.64066244011339,10.8903470270264,1.47115683720268,11.0598526299372,1.64066244011339,7.08239
mayarae,4.59373669125741,9.15273570448718,4.02760716944752,9.71886522629707,4.59373669125741,0.86876
mellina,0.21142321864615,16.1503632529982,0.147858067942079,16.2139284037023,0.21142321864615,11.28924
multispicata,4.36278696456178,14.5932718460479,2.80983766175044,16.1462211488592,4.36278696456178,9.27122
navioensis,2.23953727190253,10.1666515584808,1.44202306323719,10.9641657671461,2.23953727190253,7.01203
octopetala,3.77389842092728,0.0140170078036509,0.0136381697549036,3.77427725897602,0.0140170078036509,4.30119
penduliflora,0.011724493656324,9.33495072891262,0.011724493656324,9.33495072891262,0.011724493656324,3.86399
pepericarpa,1.83624301626065,9.36185968631722,1.67247246324089,9.52563023933698,1.83624301626065,4.84668
petroniana,2.90190972925337,0.188628860422575,0.178159594520743,2.91237899515521,0.188628860422575,2.23143
polyandra,2.09171411716834,0.193681720461516,0.143607909805612,2.14178792782425,0.193681720461516,1.03573
pterocaulon,2.01229091848759,9.69922399798939,0.817029666535809,10.8944852499412,2.01229091848759,6.33819
punctata,12.0455468890287,16.00011554447,9.39265775043617,18.6530046830625,12.0455468890287,2.33122
racemifera,0.70331157545184,3.56574368494534,0.666725259010327,3.60233000138686,0.70331157545184,3.28716
robusta,0.443432194090138,9.32134487167498,0.429465825772338,9.33531123999278,0.443432194090138,1.09871
rondoniensis,1.36483921847407,14.4619895481935,1.16162108315852,14.665207683509,1.36483921847407,8.16474
rufescens,3.71361162213669,15.6303847451006,1.40932376640971,17.9346726008276,3.71361162213669,3.89958
ruficalyx,12.1146680239453,1.87997741674157,0.734689813541911,13.2599556271449,1.87997741674157,2.65693
ruschiana,0.35040435365309,2.44777972554025,0.177349501556452,2.62083457763688,0.35040435365309,1.45716
sclerophylla,1.69040058812894,1.97722065754699,1.08545770336721,2.58216354230872,1.69040058812894,2.81743
secundiflora,0.99214406289967,9.65123846784902,0.45686718175675,10.1865153489919,0.99214406289967,3.05373
serialis,9.65123846784902,0.99214406289967,0.504958464046935,10.1384240667018,0.99214406289967,3.05373
setosociliata,3.59159006478267,5.22350492566799,1.06889663972919,7.74619835072147,3.59159006478267,3.56231
shepherdii,0.188628860422575,2.90190972925337,0.178614779994735,2.91192380968121,0.188628860422575,2.23143
stenostachya,3.73965607774164,11.0873683565887,1.28007861496163,13.5469458193688,3.73965607774164,8.68451
suberosa,0.000157713917263078,12.0982960233872,0,12.0982960233872,0.000157713917263078,12.59335
tiliifolia,15.6303847451006,3.71361162213669,1.41802329583199,17.9259730714053,3.71361162213669,3.89958
