species,sp_hv,sister_hv,intersection,union,minimal_hv,divergence_time
albicans,8.4861712646476,2.89207792400431,0.327714954497941,11.050534234154,2.89207792400431,0.44818
alborufescens,7.77656904143329,22.972538332956,5.55211241252425,25.1969949618651,7.77656904143329,11.65558
amnicola,1.48408568737576,4.48306222723073,0.060834347540028,5.90631356706646,1.48408568737576,3.63538
angelana,2.06649424323836e-05,2.20703945260012,0,2.20703945260012,2.06649424323836e-05,4.13012
argyrophylla,9.15273570448718,4.59373669125741,4.03916083315792,9.70731156258667,4.59373669125741,0.78235
atlantica,2.77475814868041,0.000154013087021719,0.000154013087021719,2.77475814868041,0.000154013087021719,3.41747
baumgratziana,2.44777972554025,0.35040435365309,0.173445274774802,2.62473880441853,0.35040435365309,1.90738
brunnea,7.94404591599686,5.402210813741,4.10477608274212,9.24148064699574,5.402210813741,0.65577
budlejoides,3.88485875004637,2.8489759844142,1.36441064534408,5.36942408911649,2.8489759844142,4.76989
burchellii,1.45785064857359,6.08679812399051,1.3740009446962,6.17064782786791,1.45785064857359,1.30266
capixaba,0.0140170078036509,3.77389842092728,0.0140170078036509,3.77389842092728,0.0140170078036509,5.40968
castaneiflora,2.41244771417391,2.91101343873323,1.43389397238165,3.88956718052549,2.41244771417391,3.77739
chrysophylla,14.0802912071757,3.66540554012714,3.26871386351178,14.4769828837911,3.66540554012714,1.21884
cinerascens,4.67358530022252,3.17410473727614,2.08929760420876,5.7583924332899,3.17410473727614,3.84384
cipoensis,0.0659493178188578,0.924552409011592,0.0644768888663804,0.926024837964069,0.0659493178188578,7.96522
corallina,1.97722065754699,1.69040058812894,1.08833435805812,2.57928688761782,1.69040058812894,1.46753
cowanii,4.48306222723073,1.48408568737576,0.0626502982128646,5.90449761639362,1.48408568737576,3.63538
cubatanensis,5.22350492566799,3.59159006478267,1.06813095445718,7.74696403599349,3.59159006478267,4.56737
cyathanthera,0.924552409011592,0.0659493178188578,0.0642831482147386,0.926218578615711,0.0659493178188578,7.96522
dichrophylla,3.66540554012714,14.0802912071757,3.25529916913348,14.4903975781694,3.66540554012714,1.21884
discolor,2.8489759844142,3.88485875004637,1.33707687615521,5.39675785830536,2.8489759844142,4.76989
dispar,4.28558343384231,6.16862247270179,0.719942682275334,9.73426322426876,4.28558343384231,2.78718
dura,0.000154013087021719,2.77475814868041,0.000154013087021719,2.77475814868041,0.000154013087021719,3.41747
fallax,3.033563671519,3.73965607774164,2.90820980079507,3.86500994846557,3.033563671519,8.24343
fasciculata,3.56574368494534,0.70331157545184,0.66969673648781,3.59935852390937,0.70331157545184,3.81766
ferruginata,6.08679812399051,1.45785064857359,1.38736828879259,6.15728048377151,1.45785064857359,1.30266
flammea,5.402210813741,7.94404591599686,4.11909156467532,9.22716516506254,5.402210813741,0.65577
formosa,3.17410473727614,4.67358530022252,2.09162392840001,5.75606610909865,3.17410473727614,3.84384
heliotropoides,1.55136291301647,1.57800553330257,0.916846145729592,2.21252230058945,1.55136291301647,7.94925
hyemalis,2.0437991259634,0.695297949864141,0.532973560222264,2.20612351560527,0.695297949864141,2.01531
hypoleuca,7.40609693296822,11.0565198954233,1.70772181441161,16.7548950139799,7.40609693296822,6.89043
kollmannii,0.000488979616988454,2.6201513379501,0.000488979616988454,2.6201513379501,0.000488979616988454,6.35614
kriegeriana,0.193681720461516,2.09171411716834,0.148331854207112,2.13706398342275,0.193681720461516,0.62603
lepidota,3.09301451751083,2.13517440566215,1.28617689028857,3.94201203288441,2.13517440566215,1.29714
longispicata,12.0982960233872,0.000157713917263078,0,12.0982960233872,0.000157713917263078,11.38303
lourteigiana,2.89207792400431,8.4861712646476,0.324722123863257,11.0535270647887,2.89207792400431,0.44818
lymanii,0.695297949864141,2.0437991259634,0.535517829652388,2.20357924617515,0.695297949864141,2.01531
macrothyrsa,1.57800553330257,1.55136291301647,0.919421556251304,2.20994689006774,1.55136291301647,7.94925
macuxi,1.64066244011339,9.72117595903916,1.47149633559829,9.89034206355426,1.64066244011339,3.54049
mayarae,4.59373669125741,9.15273570448718,4.01951960485023,9.72695279089436,4.59373669125741,0.78235
mellina,0.21142321864615,16.2195683453557,0.181022494396377,16.2499690696054,0.21142321864615,10.19157
