species,sp_hv,sister_hv,intersection,union,minimal_hv,divergence_time
albicans,8.4861712646476,2.89207792400431,0.336693446401994,11.0415557422499,2.89207792400431,0.49241
alborufescens,7.77656904143329,23.1088526466471,5.5424892154195,25.3429324726609,7.77656904143329,10.29743
amnicola,1.48408568737576,4.48306222723073,0.0628772920469692,5.90427062255951,1.48408568737576,1.23049
angelana,2.06649424323836e-05,2.20388455850677,0,2.20388455850677,2.06649424323836e-05,3.41219
argyrophylla,9.15273570448718,4.59373669125741,4.02760716944752,9.71886522629707,4.59373669125741,1.82121
atlantica,2.77475814868041,0.000154013087021719,0.000154013087021719,2.77475814868041,0.000154013087021719,4.25431
baumgratziana,2.44777972554025,0.35040435365309,0.171395555714436,2.6267885234789,0.35040435365309,2.90299
brunnea,7.94404591599686,2.60147155515427,2.35241548607487,8.19310198507626,2.60147155515427,0.60861
budlejoides,3.88485875004637,2.8489759844142,1.37124408764129,5.36259064681928,2.8489759844142,1.85797
burchellii,1.45785064857359,6.08679812399051,1.37643137089554,6.16821740166856,1.45785064857359,0.95602
capixaba,0.0140170078036509,3.77389842092728,0.0140170078036509,3.77389842092728,0.0140170078036509,4.32106
castaneiflora,2.41244771417391,2.91101343873323,1.41511879665045,3.90834235625669,2.41244771417391,2.20769
chrysophylla,14.0802912071757,3.66540554012714,3.26104832386704,14.4846484234358,3.66540554012714,0.25105
cinerascens,4.67358530022252,3.17410473727614,2.0828355925664,5.76485444493226,3.17410473727614,3.93114
cipoensis,0.0659493178188578,0.924552409011592,0.0643218963450669,0.926179830485383,0.0659493178188578,7.66425
corallina,1.97722065754699,1.69040058812894,1.09576571600961,2.57185552966632,1.69040058812894,0.78018
cowanii,4.48306222723073,1.48408568737576,0.0626502982128646,5.90449761639362,1.48408568737576,1.23049
cubatanensis,5.22350492566799,3.59159006478267,1.05587999010498,7.75921500034568,3.59159006478267,3.45133
cyathanthera,0.924552409011592,0.0659493178188578,0.0639344150417834,0.926567311788666,0.0659493178188578,7.66425
dichrophylla,3.66540554012714,14.0802912071757,3.26232591380783,14.483370833495,3.66540554012714,0.25105
discolor,2.8489759844142,3.88485875004637,1.34049359730382,5.39334113715675,2.8489759844142,1.85797
dispar,4.28558343384231,6.16740725960211,0.730038285181912,9.72295240826251,4.28558343384231,2.26941
dura,0.000154013087021719,2.77475814868041,0.000102675391347812,2.77480948637608,0.000154013087021719,4.25431
fallax,3.033563671519,3.73965607774164,2.90012245429676,3.87309729496388,3.033563671519,6.65678
fasciculata,3.56574368494534,0.70331157545184,0.670068171172495,3.59898708922469,0.70331157545184,3.08989
ferruginata,6.08679812399051,1.45785064857359,1.3740009446962,6.17064782786791,1.45785064857359,0.95602
flammea,5.402210813741,8.19297041821462,4.2079982419447,9.38718299001093,5.402210813741,1.04965
formosa,3.17410473727614,4.67358530022252,2.08335255349779,5.76433748400087,3.17410473727614,3.93114
heliotropoides,1.55136291301647,1.57800553330257,0.909763766794883,2.21960467952416,1.55136291301647,4.37185
hyemalis,2.0437991259634,0.695297949864141,0.534805434211953,2.20429164161559,0.695297949864141,1.72033
hypoleuca,7.40609693296822,11.0565198954233,1.73246884106742,16.7301479873241,7.40609693296822,4.80092
kollmannii,0.000488979616988454,2.62405556473175,0.000488979616988454,2.62405556473175,0.000488979616988454,4.65864
kriegeriana,0.193681720461516,2.09171411716834,0.147387065326812,2.13800877230305,0.193681720461516,0.56557
lepidota,3.09301451751083,2.13871736396327,1.2897516345075,3.94198024696661,2.13871736396327,1.69627
longispicata,12.0982960233872,0.000157713917263078,0,12.0982960233872,0.000157713917263078,10.44527
lourteigiana,2.89207792400431,8.4861712646476,0.317240047276546,11.0610091413754,2.89207792400431,0.49241
lymanii,0.695297949864141,2.0437991259634,0.534093038771518,2.20500403705602,0.695297949864141,1.72033
macrothyrsa,1.57800553330257,1.55136291301647,0.904934872066673,2.22443357425237,1.55136291301647,4.37185
macuxi,1.64066244011339,9.70037936436043,1.47634910838517,9.86469269608865,1.64066244011339,4.20592
mayarae,4.59373669125741,9.15273570448718,4.03453936767376,9.71193302807083,4.59373669125741,1.82121
mellina,0.21142321864615,16.1470570240161,0.150221760617001,16.2082584820452,0.21142321864615,6.14138
multispicata,4.36278696456178,14.6210780567309,2.82080288189386,16.1630621393988,4.36278696456178,3.3293
navioensis,2.23953727190253,10.182333498358,1.51439793713348,10.9074728331271,2.23953727190253,3.20348
octopetala,3.77389842092728,0.0140170078036509,0.0140170078036509,3.77389842092728,0.0140170078036509,4.32106
penduliflora,0.011724493656324,9.39053079292065,0.011724493656324,9.39053079292065,0.011724493656324,3.56765
pepericarpa,1.83624301626065,9.4016594174026,1.65162525583408,9.58627717782917,1.83624301626065,5.20902
petroniana,2.90190972925337,0.188628860422575,0.179069965468728,2.91146862420722,0.188628860422575,1.6373
polyandra,2.09171411716834,0.193681720461516,0.156362559689663,2.1290332779402,0.193681720461516,0.56557
pterocaulon,2.01229091848759,9.90197938951679,0.879130401269199,11.0351399067352,2.01229091848759,6.35356
punctata,12.0455468890287,32.8654220209382,10.8037825366036,34.1071863733632,12.0455468890287,12.96037
racemifera,0.70331157545184,3.56574368494534,0.668210997749068,3.60084426264811,0.70331157545184,3.08989
robusta,0.443432194090138,9.3820886388496,0.412272093964885,9.41324873897485,0.443432194090138,2.06445
rondoniensis,1.36483921847407,14.4683013617285,1.18698854811306,14.6461520320895,1.36483921847407,3.0213
rufescens,3.71361162213669,15.6303847451006,1.42019817818756,17.9237981890497,3.71361162213669,1.76853
ruficalyx,12.1146680239453,1.87997741674157,0.723724293936807,13.27092114675,1.87997741674157,1.69655
ruschiana,0.35040435365309,2.44777972554025,0.17325006343572,2.62493401575762,0.35040435365309,2.90299
sclerophylla,1.69040058812894,1.97722065754699,1.07922495153693,2.58839629413901,1.69040058812894,0.78018
secundiflora,0.99214406289967,9.65123846784902,0.491367449486665,10.152015081262,0.99214406289967,1.2743
serialis,9.65123846784902,0.99214406289967,0.496409125308964,10.1469734054397,0.99214406289967,1.2743
setosociliata,3.59159006478267,5.22350492566799,1.0819132893534,7.73318170109727,3.59159006478267,3.45133
shepherdii,0.188628860422575,2.90190972925337,0.178796854184333,2.91174173549162,0.188628860422575,1.6373
stenostachya,3.73965607774164,3.033563671519,2.90173992359642,3.87147982566422,3.033563671519,6.65678
suberosa,0.000157713917263078,12.0982960233872,0,12.0982960233872,0.000157713917263078,10.44527
tiliifolia,15.6303847451006,3.71361162213669,1.41911073700978,17.9248856302275,3.71361162213669,1.76853
valtheri,1.87997741674157,12.1146680239453,0.752965679550416,13.2416797611364,1.87997741674157,1.69655
willdenowii,2.60147155515427,7.94404591599686,2.35031041628867,8.19520705486246,2.60147155515427,0.60861
